,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
861,2020-06-21 17:09:24,4476840372112,fraud_Monahan-Morar,personal_care,4.46,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",1979-01-21,ce792f62240e5b90b42a6b51b4248bdf,1371834564,35.131516999999995,-85.43039399999999,0
862,2020-06-21 17:09:25,2703186189652095,fraud_Rau-Robel,kids_pets,24.98,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,ba86650cac39b7a352b776eae9bee711,1371834565,35.685462,-81.38765699999999,0
863,2020-06-21 17:09:27,4169759661243568,fraud_Bode-Schuster,kids_pets,46.9,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,1972-02-15,07105504fc00ae9e6e70cb77a3bd773b,1371834567,41.207615999999994,-77.074636,0
864,2020-06-21 17:10:05,4742883543039288059,"fraud_Lowe, Dietrich and Erdman",kids_pets,11.45,Cassandra,Sanders,F,78117 George Mountains,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",1991-04-13,794ca0e7f6bb113ee8bd31bea6380fe1,1371834605,20.733607,-156.139388,0
865,2020-06-21 17:10:21,375082648741747,fraud_Schmidt-Larkin,home,26.52,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,93f4c4ab3ee561da91c737564f136941,1371834621,46.459540999999994,-96.944346,0
866,2020-06-21 17:11:13,36722699017270,"fraud_Feil, Hilpert and Koss",food_dining,59.71,Jessica,Perez,F,8172 Robertson Parkways Suite 072,Superior,AZ,85173,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28,9a0862101c175b4d4bb2a4b5b3df555f,1371834673,33.726602,-110.80194399999999,0
867,2020-06-21 17:11:14,340953839692349,fraud_Heathcote LLC,shopping_net,1.7,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,d2694c9d5be2b3ed6b9437d2e940f335,1371834674,42.544748,-82.510853,0
868,2020-06-21 17:11:35,3512365128314616,fraud_Will Ltd,food_dining,39.67,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,1985-03-31,afa4cc3e5e110a7579e592544aaf0aaa,1371834695,38.216471000000006,-90.58878100000001,0
869,2020-06-21 17:12:48,6011381817520024,fraud_Larkin Ltd,kids_pets,5.5,Kristen,Allen,F,8619 Lisa Manors Apt. 871,Lagrange,WY,82221,41.6423,-104.1974,635,Product/process development scientist,1973-07-13,b156bd49832f336531e52f215452bf2a,1371834768,41.663914,-103.85941899999999,0
870,2020-06-21 17:12:50,6538891242532018,fraud_O'Keefe-Wisoky,food_dining,26.23,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1977-03-23,71ae875058e35bbc1876f3fdc6d64eef,1371834770,36.506252,-91.230917,0
871,2020-06-21 17:13:01,3527536963490470,fraud_Kub PLC,personal_care,98.49,Teresa,Stein,F,2838 White Fields Apt. 473,Brunson,SC,29911,32.9413,-81.1807,1725,Social researcher,1974-12-05,c2bce50967a09f133b209045d7233da1,1371834781,33.704865000000005,-80.357799,0
872,2020-06-21 17:13:08,3576431665303017,"fraud_Reichert, Huels and Hoppe",shopping_net,644.64,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,5a48ada474f037a7cb63e8161349338e,1371834788,34.401216999999995,-111.532105,0
873,2020-06-21 17:13:16,340953839692349,fraud_Abernathy and Sons,food_dining,10.55,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,846c2a713c0d10569111d881a56f5800,1371834796,42.518905,-83.706048,0
874,2020-06-21 17:13:55,2242542703101233,fraud_Gerlach Inc,shopping_net,9.79,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,1996-04-10,359c91628d5814974c0059d14841e5b5,1371834835,37.499003,-84.952946,0
875,2020-06-21 17:13:58,6517217825320610,"fraud_Windler, Goodwin and Kovacek",home,22.81,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,31.6453,-90.1801,1196,"Librarian, academic",1958-06-11,0e45de4726d922b031d16b7b5514efb6,1371834838,31.282117,-90.926423,0
876,2020-06-21 17:15:18,561942763351,fraud_Brown Inc,kids_pets,27.64,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,1986-03-14,22137343ca96f2c44d6cb5acbe067aa2,1371834918,39.358032,-76.23690699999999,0
877,2020-06-21 17:15:42,4223708906367574214,fraud_Dooley Inc,shopping_pos,145.31,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,1974-05-30,c26bc241701f2718c2ecff9112c54c8f,1371834942,39.570788,-85.37753000000001,0
878,2020-06-21 17:16:32,30026790933302,"fraud_Cole, Hills and Jewess",home,94.93,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,1979-09-03,2de9624e7e5bf478fb7a09965e48e53a,1371834992,33.636386,-90.990928,0
879,2020-06-21 17:16:52,3518669219150142,"fraud_Feil, Hilpert and Koss",food_dining,13.01,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.23299999999999,31394,Hospital doctor,1996-11-12,960e7811b3c69221003efb9719078937,1371835012,39.104752000000005,-84.102014,0
880,2020-06-21 17:17:00,6506982560413523,fraud_Rau-Robel,kids_pets,81.32,Alice,Kemp,F,057 Martinez Radial,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,1985-04-15,3d7d1a61f6865397bac304c51d41992b,1371835020,32.900246,-93.664611,0
881,2020-06-21 17:17:28,4587577161160601,fraud_Turner and Sons,shopping_pos,5.49,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,6e25e1d41c6c1a473eadcbe733d94f4d,1371835048,43.837077,-69.24110999999999,0
882,2020-06-21 17:17:30,4642894980163,"fraud_McCullough, Hudson and Schuster",food_dining,13.35,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,1990-07-13,d3b43f96f952a8e48f120a1412c84699,1371835050,40.574391999999996,-95.551057,0
883,2020-06-21 17:17:32,3597926034019603,fraud_Towne LLC,misc_pos,5.67,Derrick,Flores,M,83690 Nicholas Ports Apt. 846,Oakland,TN,38060,35.2229,-89.5518,9496,Furniture conservator/restorer,1993-03-23,3bc09f3b907d61e957bb8cdfb473e625,1371835052,34.893168,-90.010271,0
884,2020-06-21 17:18:22,4092452671396169678,fraud_Weimann-Lockman,kids_pets,38.28,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",1945-12-07,a9150d40bd54b4d4f7d26c85552b4d14,1371835102,34.089826,-78.010876,0
885,2020-06-21 17:18:38,4365382885912355,fraud_Kozey-Kuhlman,personal_care,75.85,Robert,Goodman,M,956 Paul Fields Suite 108,Orr,MN,55771,48.1439,-92.8561,1680,Horticultural therapist,1976-12-10,887e7e087afa056ceb87ebd5c7b1706d,1371835118,47.334146999999994,-93.169561,0
886,2020-06-21 17:18:50,3551217896304745,"fraud_Baumbach, Feeney and Morar",shopping_net,3.04,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,b7548a0a1118da38a38fd2faf929cef8,1371835130,43.730214000000004,-73.785409,0
887,2020-06-21 17:19:20,4586810168620942,fraud_Lynch-Wisozk,home,16.88,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,c6070e3d3c29ee91cee276d827d9a0e6,1371835160,32.603829,-80.34419799999999,0
888,2020-06-21 17:19:21,4025612008285111,"fraud_McCullough, Hudson and Schuster",food_dining,64.15,Krystal,Key,F,23142 Montoya Island Apt. 742,Corsica,PA,15829,41.1762,-79.1976,1274,Maintenance engineer,1949-03-20,1fd1d9798e32f945c62c1c3e5079a628,1371835161,41.245202,-79.951909,0
889,2020-06-21 17:20:32,6538441737335434,fraud_Thompson-Gleason,health_fitness,2.53,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997-09-22,a3b45b42a2f2d4bf3672b0602985832b,1371835232,40.483045000000004,-80.85028299999999,0
890,2020-06-21 17:22:38,6011148190095209,"fraud_Cronin, Kshlerin and Weber",health_fitness,18.78,Terri,Bailey,F,508 Erin Mount,Daly City,CA,94015,37.6787,-122.478,107941,"Buyer, industrial",1991-10-04,7fcf6a8a326f4d340957937007b6b0ed,1371835358,37.98592,-122.355705,0
891,2020-06-21 17:24:19,6011109736646996,fraud_Cormier LLC,shopping_net,14.04,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,4b8a9903ad7cdf6ffb369d07efbc6e7c,1371835459,34.690732000000004,-77.93339300000001,0
892,2020-06-21 17:24:21,3551217896304745,"fraud_Reichert, Shanahan and Hayes",shopping_net,19.81,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,b9f7c65200fdd37eed690cb19d099408,1371835461,44.641602,-74.440182,0
893,2020-06-21 17:24:46,4373370572092720777,fraud_McKenzie-Huels,food_dining,5.11,Hailey,Rhodes,F,337 Michael Harbors Suite 722,Michigan,ND,58259,48.0204,-98.1186,454,"Producer, television/film/video",1972-07-29,194c4c225d6a431c3240165e876ade7f,1371835486,48.68034,-98.383426,0
894,2020-06-21 17:24:57,6011104316292105,fraud_Stoltenberg-Beatty,shopping_pos,6.85,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,1985-09-02,05480e3003eea8f64e0d223195f97196,1371835497,36.814917,-78.080281,0
895,2020-06-21 17:24:59,2712209726293386,fraud_Kassulke PLC,shopping_net,120.06,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",1977-02-22,57123263a84f35756406e214cecdb930,1371835499,30.434813000000002,-90.285129,0
896,2020-06-21 17:25:01,344709867813900,"fraud_Baumbach, Feeney and Morar",shopping_net,72.23,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1986-01-30,a95d68cd73b69e6f3b5172d01c727c0f,1371835501,28.280106,-80.862915,0
897,2020-06-21 17:25:09,6597888193422452,fraud_Schiller Ltd,personal_care,66.74,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,1964-08-23,98af3d2c0182260ed43bf57546d0ca08,1371835509,34.596575,-98.720313,0
898,2020-06-21 17:25:15,3556613125071656,fraud_Roob-Okuneva,health_fitness,59.89,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,3ffd9670e7af1c8f444f1f4a07709dbe,1371835515,28.360834999999998,-95.908821,0
899,2020-06-21 17:25:48,2720433095629877,fraud_Altenwerth-Kilback,home,26.76,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,85f3e5d4b4f6bb91daf77075ffdf50aa,1371835548,44.481345000000005,-69.777282,0
900,2020-06-21 17:26:00,379897244598068,"fraud_Lang, Towne and Schuppe",kids_pets,33.63,Frank,Key,M,5537 Jessica Plaza,Pewee Valley,KY,40056,38.3039,-85.4834,3263,Stage manager,1930-02-28,abe48360abef5219e26ce89b03376cf1,1371835560,37.758686,-85.75397099999999,0
901,2020-06-21 17:26:39,675945690716,"fraud_Kutch, Steuber and Gerhold",food_dining,26.19,Ellen,Smith,F,285 George Lake,Beaver Falls,PA,15010,40.7687,-80.3592,28425,Podiatrist,2000-06-09,01ce36bf41f859427cd95599ced96582,1371835599,41.608019,-80.21913,0
902,2020-06-21 17:27:09,4292743669224718067,fraud_Volkman-Predovic,shopping_net,1.34,Michael,Williams,M,35822 Clayton Street Apt. 679,Great Mills,MD,20634,38.2674,-76.4954,5927,Art therapist,1973-06-09,bdc54ee2b661d76774203955d0c35c26,1371835629,38.366057,-76.00121,0
903,2020-06-21 17:27:10,6011626928491360,fraud_Quitzon-Goyette,home,47.36,Heather,Roberts,F,62934 Maria Cliffs Suite 350,Bethel Springs,TN,38315,35.2289,-88.64399999999999,3876,Senior tax professional/tax inspector,1960-11-19,98857b10c9ac099eefb004d75a3cbdb6,1371835630,34.286087,-89.047646,0
904,2020-06-21 17:27:21,3597926034019603,fraud_Metz-Boehm,shopping_pos,4.52,Derrick,Flores,M,83690 Nicholas Ports Apt. 846,Oakland,TN,38060,35.2229,-89.5518,9496,Furniture conservator/restorer,1993-03-23,bb6adf9adda9ec694e651eb0b5908374,1371835641,36.024454,-89.333895,0
905,2020-06-21 17:27:46,3583793405872580,fraud_Terry Ltd,home,61.85,Beth,Lambert,F,6447 Johnson Estates Apt. 986,Roosevelt,OK,73564,34.847,-98.9836,551,Amenity horticulturist,1970-09-27,dbb7689aa4123839e7ae7d946caf0a88,1371835666,35.611371000000005,-98.27400899999999,0
906,2020-06-21 17:27:52,371009169330125,fraud_McKenzie-Huels,food_dining,30.72,Randall,Burgess,M,393 Carroll Route Suite 197,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,2003-09-14,a70804f73b1ffa1c4d1c0337b4906458,1371835672,30.379741999999997,-83.92095,0
907,2020-06-21 17:28:16,4128730454058057622,fraud_Abernathy and Sons,food_dining,36.04,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",1949-10-04,93079573b9ea6535a5361ad2af1237d8,1371835696,30.669890999999996,-94.91987900000001,0
908,2020-06-21 17:28:17,630425673344,fraud_Daugherty LLC,kids_pets,37.87,Bryan,Miller,M,411 Laurie Fords,Cass,WV,24927,38.388000000000005,-79.9906,365,Special effects artist,1970-03-14,ee96699c2f8c184a9e45f258be4f8ac1,1371835697,38.486958,-79.32528,0
909,2020-06-21 17:29:09,4451438912406400,fraud_Harris Group,food_dining,98.42,Cheryl,Morgan,F,7535 Amanda Manors Suite 293,Norman,AR,71960,34.4596,-93.6743,1383,Manufacturing engineer,1999-09-11,1863eb358b9555b44f9eb3ea57f6bbfb,1371835749,33.688441999999995,-94.49562399999999,0
910,2020-06-21 17:29:29,6535328428560433,fraud_Yost-Rogahn,personal_care,12.46,Michelle,Beck,F,2887 Olson Road Suite 439,Minneapolis,MN,55428,45.0632,-93.3811,1022298,Analytical chemist,1967-10-28,3b38ace908863dc34403fb3ad8ceae59,1371835769,45.270746,-93.934617,0
911,2020-06-21 17:30:20,4642255475285942,"fraud_Durgan, Gislason and Spencer",home,39.11,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,10642b4c7c09446054e637a76a20b30e,1371835820,39.436623,-109.10298999999999,0
912,2020-06-21 17:30:26,2283743876903625,fraud_Hoppe-Parisian,kids_pets,14.12,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997-12-27,7070845f7a598ba43e7123225079d43c,1371835826,34.590028000000004,-84.82408199999999,0
913,2020-06-21 17:30:33,4502539526809429801,fraud_Terry Ltd,home,17.54,Stephanie,Cummings,F,1025 Robin Square,Ash Flat,AR,72513,36.2201,-91.6421,2856,Hydrologist,1926-08-27,78c949853a9789a83cfc03b7f428e7d7,1371835833,37.091879,-91.393966,0
914,2020-06-21 17:30:56,3521417320836166,fraud_Brown-Greenholt,entertainment,142.3,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849000000000004,-86.272,910148,Firefighter,1975-11-30,cf6635582498237dbe0ffb360982e98f,1371835856,40.493256,-86.10619,0
915,2020-06-21 17:31:08,3598014571045296,"fraud_Yost, Schamberger and Windler",kids_pets,23.19,Lisa,Clark,F,07943 Davis River,Grimesland,NC,27837,35.558,-77.2566,5903,Manufacturing systems engineer,1993-10-07,db8ef5f24d48ad1d50f697bd7b64df39,1371835868,34.90623,-77.146404,0
916,2020-06-21 17:31:44,2227671554547514,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,4.21,Angie,Jones,F,6970 Blake Trail,Clearwater,FL,33760,27.9004,-82.7152,172247,"Geneticist, molecular",1979-10-22,032bba24197d2ef61a55bd52092630b4,1371835904,28.616763,-82.037213,0
917,2020-06-21 17:31:55,30570197515105,fraud_Crooks and Sons,personal_care,57.65,Vincent,Cain,M,64851 Cole Turnpike,Hartford,AL,36344,31.086,-85.7192,5732,Jewellery designer,1945-12-07,ef1107e62548690c599c7128f4a1e260,1371835915,31.418759,-86.667714,0
918,2020-06-21 17:32:15,370877495212014,fraud_Cruickshank-Mills,entertainment,99.56,Sarah,Clark,F,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,1984-03-06,5f90ac674374b0770a06c3f1b6981083,1371835935,36.143399,-80.77591899999999,0
919,2020-06-21 17:32:22,630451534402,fraud_Champlin-Casper,home,83.42,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,cb752d273c1197d621df047b72e778ea,1371835942,46.075717,-85.672962,0
920,2020-06-21 17:32:41,2235335206132667,"fraud_Yost, Schamberger and Windler",kids_pets,85.83,Maria,Rosales,F,6611 Parrish Garden Apt. 428,Waynesfield,OH,45896,40.6072,-83.9585,2089,Building control surveyor,1963-06-22,b80e8cf3211cbe8a8226a8a23d5ee56b,1371835961,40.166321,-83.46117199999999,0
921,2020-06-21 17:32:44,561942763351,fraud_Goldner-Lemke,entertainment,13.43,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,1986-03-14,3e6fbf6f56fae9afa599d4da46ddb466,1371835964,38.078540000000004,-76.979749,0
922,2020-06-21 17:32:44,180031190491743,fraud_Bashirian Group,shopping_net,2.84,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1972-01-05,29574c817ee6a057fe2579fdf8acd41c,1371835964,30.007986,-88.037757,0
923,2020-06-21 17:33:11,180011453250192,"fraud_McDermott, Osinski and Morar",home,60.11,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,1993-10-05,8d81300943313f429decd3fdd25fbd9d,1371835991,40.715415,-91.691911,0
924,2020-06-21 17:33:19,180049032966888,"fraud_Reichel, Bradtke and Blanda",travel,583.49,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,1986-04-15,9f31b3a57b36ba277d5d195c2ecf1974,1371835999,47.310190000000006,-90.596988,0
925,2020-06-21 17:33:19,38199021865320,fraud_Kuhn LLC,shopping_pos,123.62,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196000000000005,-72.3001,477,Naval architect,1988-04-15,f936bd1088d2889fbec36718836eabeb,1371835999,42.966145000000004,-71.532122,0
926,2020-06-21 17:34:16,4710826438164847414,"fraud_Durgan, Gislason and Spencer",home,19.29,Juan,Henry,M,9795 Lori Island Suite 346,Turner,MT,59542,48.8328,-108.3961,192,Further education lecturer,1964-01-04,e1907b8d37f04134c9c7106606ebb705,1371836056,48.040510999999995,-108.943555,0
927,2020-06-21 17:35:17,30273037698427,fraud_Friesen Inc,shopping_pos,176.82,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,2000-06-13,0ea0142d1dec9588c984e93b203f2c4e,1371836117,36.137694,-91.224202,0
928,2020-06-21 17:35:23,6515067575568369,fraud_Johnston-Casper,travel,6.48,Kevin,Pena,M,2674 Bentley Radial,Damascus,VA,24236,36.6403,-81.7776,3085,Land/geomatics surveyor,1990-10-15,c21d989ff3f5c71a647cf593d8386340,1371836123,36.035251,-81.454645,0
929,2020-06-21 17:35:39,6597888193422452,fraud_Erdman-Ebert,personal_care,76.26,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,1964-08-23,f88c9d6164fd4b814e845086a18a41d7,1371836139,32.895275,-98.829081,0
930,2020-06-21 17:36:04,3558652751678952,fraud_Little Ltd,kids_pets,13.82,Teresa,Blankenship,F,6638 Lucero Mill Suite 952,Karnack,TX,75661,32.6205,-94.2,2807,Chiropodist,1931-01-26,f0b91df807a41d114954c042aba1bd9a,1371836164,31.630075,-94.92737199999999,0
931,2020-06-21 17:36:09,30197398657930,fraud_Daugherty LLC,kids_pets,36.6,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,1987-09-19,c3908ddd0b4a79b276fbe35c692f25e3,1371836169,35.901973999999996,-78.59258299999999,0
932,2020-06-21 17:36:16,4451438912406400,"fraud_Towne, Greenholt and Koepp",shopping_net,21.02,Cheryl,Morgan,F,7535 Amanda Manors Suite 293,Norman,AR,71960,34.4596,-93.6743,1383,Manufacturing engineer,1999-09-11,e6cc225cb09c98e1d48b89cdebc29c73,1371836176,34.385622,-93.154235,0
933,2020-06-21 17:36:22,3568736585751727,fraud_Skiles LLC,home,68.85,Thomas,Cross,M,7566 Thompson Creek Apt. 827,Elkhart,IA,50073,41.8114,-93.4855,1195,Trading standards officer,1974-03-13,8025b442cf178c1736ba689f714f2840,1371836182,42.538754,-93.295641,0
934,2020-06-21 17:36:53,3543299015720986,fraud_Klein Group,entertainment,201.27,Angela,White,F,137 Adam Dale,Lebanon,VA,24266,36.8809,-82.0956,9521,"Teacher, English as a foreign language",1977-10-19,e0261d065fdf64153a54911653e67bc5,1371836213,36.9335,-83.083141,0
935,2020-06-21 17:37:06,6011348830550197,fraud_Dare-Gibson,health_fitness,67.9,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,1980-07-12,08e58e224d64b6c1db032e02a9d51d8a,1371836226,34.410470000000004,-87.592443,0
936,2020-06-21 17:37:07,4897067971111209737,fraud_Haag-Blanda,food_dining,28.49,Randy,Wood,M,542 Howe Mission Apt. 092,Port Richey,FL,34668,28.3011,-82.6927,42619,Environmental education officer,1975-10-07,97aea37b357be84cd582426936ac5022,1371836227,28.693178999999997,-83.649795,0
937,2020-06-21 17:37:15,3513618443244549,fraud_Morissette-Schaefer,personal_care,12.53,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,1955-06-26,ab9a5e927c2e834325884b81db0389a6,1371836235,44.016773,-98.020331,0
938,2020-06-21 17:37:33,3504178999463051,fraud_Leannon-Ward,food_dining,45.53,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",1992-07-23,56be81d6e1ada9a386f950c975da137f,1371836253,41.354178999999995,-83.640405,0
939,2020-06-21 17:37:52,4377338765909719,"fraud_Gottlieb, Considine and Schultz",shopping_net,2.21,Nicholas,Mcmahon,M,2123 Jonathan Falls Suite 753,Heiskell,TN,37754,36.115,-84.0438,4729,"Geologist, wellsite",1982-04-19,7da55d2907e1605043d82d42b637d029,1371836272,36.536251,-83.838974,0
940,2020-06-21 17:38:03,371009169330125,fraud_Abbott-Rogahn,entertainment,4.79,Randall,Burgess,M,393 Carroll Route Suite 197,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,2003-09-14,e86481e250a84ed286679f6346ce4880,1371836283,31.241331,-84.38059799999999,0
941,2020-06-21 17:38:12,38199021865320,fraud_Ebert-Daugherty,travel,474.02,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196000000000005,-72.3001,477,Naval architect,1988-04-15,ecd4f9577725ddd064835b7398145669,1371836292,44.091739000000004,-72.75303199999999,0
942,2020-06-21 17:38:16,213148039875802,fraud_Lind-Buckridge,entertainment,17.96,Jill,Jacobs,F,034 Kimberly Mountains,Brandon,FL,33510,27.9551,-82.2966,79613,Environmental consultant,1978-11-30,ced1c20ba10621c5565bf8fd68535b2f,1371836296,28.722845,-83.228076,0
943,2020-06-21 17:38:18,639030014711,fraud_Gottlieb-Hansen,personal_care,73.81,Stephen,Lopez,M,696 Matthew Ford Suite 157,Olmsted,IL,62970,37.1935,-89.0933,639,Mechanical engineer,1982-08-01,96f74a76084ff7aa16ed97b94cad6860,1371836298,37.345991999999995,-88.638954,0
944,2020-06-21 17:38:35,571465035400,fraud_Terry Ltd,home,69.3,Louis,Fisher,M,45654 Hess Rest,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Freight forwarder,1976-02-26,92ee726806eff4b551ef175251f96c1d,1371836315,43.764255,-108.00679099999999,0
945,2020-06-21 17:38:49,6011367958204270,"fraud_Altenwerth, Cartwright and Koss",shopping_net,9.2,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988-09-15,db64f0c38997cebe5f0d05777add59bc,1371836329,41.97554,-81.979879,0
946,2020-06-21 17:39:30,3595111028444131,fraud_Gottlieb Group,kids_pets,12.31,Jeffery,Sanders,M,5278 Sarah Station Apt. 009,Cardwell,MO,63829,36.0434,-90.2907,1120,Television floor manager,1957-04-17,5e66f267e346e780eb7ef4bc988a6f75,1371836370,35.635062,-89.374072,0
947,2020-06-21 17:39:30,3501942333500073,"fraud_Daugherty, Pouros and Beahan",shopping_pos,241.23,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,1b19af32175d668f7c1e8d6a4663247c,1371836370,34.065238,-111.98119799999999,0
948,2020-06-21 17:39:44,4979422371139333,"fraud_Kilback, Nitzsche and Leffler",travel,9.71,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,1935-02-10,739cb0caa5de606f337ba06079f64893,1371836384,42.279819,-99.578036,0
949,2020-06-21 17:39:49,4586260469584,fraud_Will Ltd,food_dining,221.81,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,144ff699fb5efc48d11f9d8037c0699f,1371836389,40.755257,-95.016795,0
950,2020-06-21 17:39:54,213195754007681,fraud_Schmidt-Larkin,home,6.8,Zachary,Allen,M,69252 Oconnor Alley Apt. 153,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,1969-07-24,c6bcc83536f6d419d00088e3fbfeb8a2,1371836394,42.029293,-92.637066,0
